,district,metro,area,rooms,floor,gk,price,adress
2880,1.22,2.0,45.0,1.0,17.0,1.0,11700.0,"Семьи Кульженков ул. (Дегтяренко Петра), 6, Оболонский р-н"
2882,1.74,1.0,25.0,1.0,3.0,0.0,8000.0,"Берлинского Максима ул., 20, Шевченковский р-н"
2883,1.18,3.0,46.0,2.0,2.0,0.0,9000.0,"Семьи Сосниных ул., 6, Святошинский р-н"
2884,2.87,1.0,50.0,2.0,1.0,0.0,13000.0,"Драгомирова ул., 6б, Печерский р-н"
2885,1.22,1.0,36.0,1.0,1.0,0.0,10500.0,"Героев Днепра ул., 32а, Оболонский р-н"
2886,1.53,1.0,91.49,3.0,3.0,0.0,68750.0,"Антоновича , 34, Голосеевский р-н"
2887,1.74,1.0,186.0,4.0,3.0,0.0,96250.0,"Ярославов Вал ул., 13, Шевченковский р-н"
2888,1.22,3.0,40.0,1.0,26.0,0.0,9000.0,"Петра Калнышевского ул. (Майорова Михаила), 7, Оболонский р-н"
2889,1.19,3.0,45.0,1.0,4.0,1.0,16472.5,"Регенераторная ул., 4к3, Днепровский р-н"
2890,2.87,1.0,130.0,3.0,10.0,0.0,55000.0,"Леси Украинки бульв., 7Б, Печерский р-н"
2891,1.0,1.0,24.0,1.0,2.0,0.0,7290.0,"Красноткацкая ул., 93, Деснянский р-н"
2892,1.12,3.0,48.0,1.0,23.0,0.0,11000.0,"Урловская ул., 36А, Дарницкий р-н"
2893,1.53,1.0,86.0,3.0,6.0,0.0,17000.0,"Максимовича ул. (Трутенко Онуфрия), 7, Голосеевский р-н"
2895,1.19,1.0,45.0,1.0,13.0,0.0,7000.0,"Гашека Ярослава бульв., 20/3, Днепровский р-н"
2896,1.19,3.0,50.0,1.0,7.0,0.0,8000.0,"Инженера Бородина ул. (Лазо Сергея), 6, Днепровский р-н"
2897,1.12,3.0,74.0,2.0,4.0,0.0,11000.0,"Ахматовой Анны ул., 28, Дарницкий р-н"
2898,1.19,1.0,45.0,1.0,6.0,1.0,13000.0,"Аболмасова, 4А, Днепровский р-н"
2899,1.53,3.0,57.0,1.0,12.0,0.0,15000.0,"Голосеевская ул., 13, Голосеевский р-н"
2900,1.74,1.0,48.0,2.0,7.0,0.0,8000.0,"Дегтяревская ул., 60б, Шевченковский р-н"
2901,2.87,1.0,41.0,2.0,3.0,0.0,12000.0,"Цитадельная ул., 7, Печерский р-н"
2902,1.74,1.0,40.0,1.0,10.0,0.0,9499.0,"Жабаева Жамбыла ул. (Кузьминская), 22, Шевченковский р-н"
2903,1.19,3.0,38.0,1.0,5.0,0.0,7000.0,"Кибальчича Николая ул., 21, Днепровский р-н"
2904,1.29,3.0,54.0,2.0,14.0,0.0,10800.0,"Правды просп., 37, Подольский р-н"
2905,2.87,1.0,43.0,1.0,6.0,1.0,19500.0,"Василия Тютюнника ул. (Барбюса Анри), 51/1-А, Печерский р-н"
2906,1.12,3.0,89.0,3.0,4.0,0.0,19000.0,"Бориса Гмыри ул., 5, Дарницкий р-н"
2907,1.19,3.0,45.0,2.0,7.0,0.0,8500.0,"Вацлава Гавела бульв. (Лепсе Ивана), 35/2, Соломенский р-н"
2908,2.87,1.0,50.0,2.0,15.0,1.0,24750.0,"Предславинская ул., 40, Печерский р-н"
2909,1.18,1.0,30.0,1.0,12.0,0.0,7000.0,"Пономарева ул., 26\5, Святошинский р-н"
2910,1.18,3.0,52.0,2.0,7.0,0.0,10600.0,"Чернобыльская ул., 4/56, Святошинский р-н"
2911,1.18,3.0,76.0,3.0,10.0,0.0,16500.0,"вул. Булгакова, 18, Святошинский р-н"
2912,1.12,3.0,67.0,2.0,15.0,0.0,16000.0,"Вишняковская ул., 1, Дарницкий р-н"
2913,1.19,3.0,92.0,3.0,8.0,0.0,10500.0,"Вацлава Гавела бульв. (Лепсе Ивана), 36в, Соломенский р-н"
2914,1.53,1.0,80.0,2.0,3.0,0.0,30250.0,"Большая Васильковская ул. (Красноармейская), 108, Голосеевский р-н"
2915,1.74,1.0,32.0,1.0,14.0,1.0,14500.0,"Рыбалко маршала ул., 5б, Шевченковский р-н"
2916,1.12,3.0,55.0,2.0,21.0,0.0,10900.0,"Урловская ул., 23, Дарницкий р-н"
2917,1.19,3.0,64.0,3.0,2.0,0.0,15600.0,"Антонова авиаконструктора ул., 2, Соломенский р-н"
2918,1.19,2.0,65.0,3.0,7.0,0.0,13500.0,"Дарницкий бульв., Днепровский р-н"
2919,1.19,3.0,35.0,1.0,2.0,0.0,11500.0,"Березняковская ул., 10, Днепровский р-н"
2920,1.19,1.0,86.0,4.0,3.0,0.0,18000.0,"Кудряшова ул., 5, Соломенский р-н"
2921,1.18,1.0,30.0,1.0,4.0,0.0,10500.0,"Осенняя , 59, Святошинский р-н"
2922,2.87,1.0,45.0,2.0,2.0,0.0,16000.0,"Примаченко Марии бульв. (Лихачева), 8, Печерский р-н"
2923,1.29,3.0,46.0,1.0,19.0,1.0,15500.0,"Семьи Кристеров ул., 20, Подольский р-н"
2924,1.29,3.0,55.0,1.0,2.0,1.0,14000.0,"Ивана Кавалеридзе ул., 7, Подольский р-н"
2925,1.12,1.0,60.0,2.0,16.0,0.0,18500.0,"Вишняковская ул., 2, Дарницкий р-н"
2926,1.29,3.0,47.0,1.0,2.0,1.0,940000.0,"Набережно-Рыбальская дорога ул., 9, Подольский р-н"
2927,1.22,3.0,40.0,1.0,9.0,0.0,10000.0,"Петра Калнышевского ул. (Майорова Михаила), 7, Оболонский р-н"
2928,1.0,3.0,105.0,3.0,8.0,0.0,25000.0,"Кубанской Украины ул. (Жукова маршала), 33а, Деснянский р-н"
2929,1.22,3.0,29.0,1.0,1.0,0.0,6500.0,"Богатырская ул., 10, Оболонский р-н"
2930,1.29,3.0,65.0,3.0,7.0,0.0,10900.0,"Порика Василия просп., 16, Подольский р-н"
2931,1.18,1.0,25.0,1.0,5.0,0.0,7500.0,"Роллана Ромена бульв., 14, Святошинский р-н"
2932,1.19,1.0,40.0,1.0,2.0,0.0,8000.0,"Машиностроительная ул., 13, Соломенский р-н"
2933,1.74,1.0,83.5,2.0,4.0,0.0,46750.0,"Хмельницкого Богдана ул., 58А, Шевченковский р-н"
2934,1.12,2.0,40.0,1.0,2.0,0.0,8000.0,"Бажана Николая просп., 28а, Дарницкий р-н"
2935,2.87,1.0,57.0,2.0,3.0,0.0,14000.0,"Чигорина ул., 55, Печерский р-н"
2936,1.29,3.0,30.0,1.0,9.0,0.0,6500.0,"Осиповского ул., 3, Подольский р-н"
2937,1.53,1.0,47.0,2.0,7.0,0.0,20000.0,"Жилянская ул., 45, Голосеевский р-н"
2938,1.22,1.0,73.0,3.0,6.0,0.0,20000.0,"Оболонский просп., 23б, Оболонский р-н"
2939,2.87,1.0,90.0,3.0,4.0,0.0,27000.0,"Дарвина ул., 5, Печерский р-н"
2940,1.12,1.0,45.0,1.0,12.0,0.0,9000.0,"Ревуцкого ул., 42а, Дарницкий р-н"
2941,1.19,3.0,92.0,3.0,3.0,0.0,18000.0,"Гетьмана Вадима ул., 22б, Соломенский р-н"
2943,1.29,3.0,67.0,3.0,3.0,0.0,23375.0,"Набережно-Крещатицкая ул., 7-В, Подольский р-н"
2944,1.19,1.0,55.0,2.0,11.0,0.0,26125.0,"Богдановская ул., 7а, Соломенский р-н"
2945,1.22,1.0,45.0,2.0,11.0,1.0,18500.0,"Героев Сталинграда просп., 2, Оболонский р-н"
2947,1.74,1.0,47.0,1.0,6.0,0.0,15500.0,"Белорусская ул., 36а, Шевченковский р-н"
2948,1.22,1.0,36.0,1.0,11.0,0.0,10000.0,"Оболонская пл. (Дружбы Народов), 1, Оболонский р-н"
2949,1.19,1.0,34.0,1.0,10.0,0.0,6000.0,"Челябинская ул., 15, Днепровский р-н"
2950,1.12,3.0,42.0,1.0,9.0,0.0,12000.0,"Руденко Ларисы ул., 10В, Дарницкий р-н"
2951,2.87,1.0,46.0,2.0,5.0,0.0,17000.0,"Большая Васильковская ул. (Красноармейская), 102, Печерский р-н"
2952,1.29,3.0,52.0,2.0,2.0,0.0,11000.0,"Бондарская ул., 19, Подольский р-н"
2953,1.12,3.0,70.0,2.0,8.0,0.0,16500.0,"Княжий Затон ул., 14в, Дарницкий р-н"
2954,2.87,1.0,230.0,3.0,8.0,0.0,178750.0,"Мазепы Ивана ул. (Январского Восстания), 11Б, Печерский р-н"
2955,1.29,3.0,35.0,1.0,7.0,0.0,7000.0,"Правды просп., 68Б, Подольский р-н"
2956,1.19,3.0,50.0,2.0,4.0,0.0,8000.0,"Астраханская ул., 5, Днепровский р-н"
2957,1.12,3.0,78.0,2.0,8.0,0.0,11000.0,"Здолбуновская ул., 9-б, Дарницкий р-н"
2958,1.74,1.0,62.0,2.0,2.0,0.0,10499.0,"Герцена ул., 18/20, Шевченковский р-н"
2959,2.87,1.0,90.0,2.0,4.0,0.0,33000.0,"Богомольца академика ул., 7/14, Печерский р-н"
2960,1.19,3.0,27.0,1.0,5.0,0.0,6000.0,"Кибальчича Николая ул., 12б, Днепровский р-н"
2961,2.87,1.0,82.9,2.0,17.0,0.0,38500.0,"Леси Украинки бульв., 7Б, Печерский р-н"
2962,1.12,1.0,85.0,3.0,12.0,0.0,16500.0,"Вишняковская ул., 6А, Дарницкий р-н"
2963,1.53,3.0,33.0,1.0,5.0,1.0,10500.0,"Ломоносова ул., 85а, Голосеевский р-н"
2964,1.19,3.0,58.0,3.0,6.0,0.0,10000.0,"Березняковская ул., 26, Днепровский р-н"
2965,1.29,1.0,38.0,1.0,2.0,0.0,10000.0,"Межигорская ул., 56, Подольский р-н"
2966,1.12,3.0,76.0,2.0,16.0,0.0,15000.0,"Бориса Гмыри ул., 2, Дарницкий р-н"
2967,1.19,3.0,45.0,2.0,4.0,0.0,10000.0,"Ушинского ул., 16, Соломенский р-н"
2968,1.19,2.0,52.0,1.0,9.0,1.0,18000.0,"Липковского Василия ул. (Урицкого), 33а, Соломенский р-н"
2969,1.19,3.0,34.0,1.0,16.0,0.0,7000.0,"Липковского Василия ул. (Урицкого), 34, Соломенский р-н"
2970,1.29,3.0,34.0,1.0,9.0,0.0,6500.0,"Гречко маршала ул., 24а, Подольский р-н"
2971,1.19,3.0,76.0,2.0,21.0,0.0,20000.0,"Воскресенская ул., 16В, Днепровский р-н"
2972,2.87,1.0,44.0,2.0,2.0,0.0,12000.0,"Драгомирова ул., 10-А, Печерский р-н"
2973,1.19,2.0,51.0,1.0,8.0,0.0,12000.0,"Юрия Поправки ул. (Николая Лебедева), 4/39а, Днепровский р-н"
2974,1.19,1.0,42.0,2.0,1.0,0.0,11000.0,"Бойченко Александра ул., 11, Днепровский р-н"
2975,2.87,1.0,62.0,2.0,8.0,0.0,17000.0,"Леси украинки, 24, Печерский р-н"
2976,1.74,1.0,67.0,2.0,9.0,0.0,15000.0,"Салютная ул., 1-Б, Шевченковский р-н"
2977,1.19,3.0,72.0,3.0,4.0,0.0,15000.0,"Кудряшова ул., 7, Соломенский р-н"
2978,1.18,3.0,29.7,1.0,1.0,0.0,7500.0,"Кольцова бульв., 5б, Святошинский р-н"
2979,1.19,2.0,35.0,1.0,6.0,0.0,7500.0,"Малышка, 23, Днепровский р-н"
2980,1.19,2.0,35.0,1.0,6.0,0.0,7500.0,"Малышка, 23, Днепровский р-н"
2981,1.12,3.0,60.0,1.0,9.0,0.0,11500.0,"Днепровская наб., 19б, Дарницкий р-н"
2982,2.87,1.0,64.0,2.0,9.0,0.0,17500.0,"Рыбальская ул., 8, Печерский р-н"
2983,1.29,3.0,47.0,2.0,3.0,0.0,8500.0,"Светлицкого ул., 27, Подольский р-н"
2984,1.74,1.0,92.0,2.0,3.0,0.0,38500.0,"Михайловская ул., 24В, Шевченковский р-н"
2985,1.18,3.0,35.0,1.0,5.0,0.0,8500.0,"Роллана Ромена бульв., 13, Святошинский р-н"
2986,1.12,3.0,58.0,2.0,15.0,0.0,11900.0,"Урловская ул., 3, Дарницкий р-н"
2987,1.18,3.0,46.0,1.0,23.0,1.0,12000.0,"проспект Победы, 131А, Святошинский р-н"
2988,1.29,3.0,114.0,3.0,9.0,1.0,19000.0,"Вышгородская ул., 45, Подольский р-н"
2989,1.19,1.0,45.0,2.0,2.0,0.0,9000.0,"Вифлеемская ул. (Шлихтера академика), 10, Днепровский р-н"
2990,1.19,3.0,29.0,1.0,2.0,0.0,5000.0,"Радужная ул., 21 А, Днепровский р-н"
2991,2.87,1.0,30.0,1.0,6.0,0.0,9200.0,"Кловский спуск, 20, Печерский р-н"
2992,1.12,3.0,63.0,2.0,12.0,0.0,17000.0,"Срибнокильская ул., 3в, Дарницкий р-н"
2993,2.87,1.0,33.0,1.0,3.0,0.0,16000.0,"Госпитальная ул., 2, Печерский р-н"
2994,1.19,3.0,33.0,1.0,5.0,0.0,8500.0,"Шумского Юрия ул., 4а, Днепровский р-н"
2995,1.19,3.0,30.0,1.0,3.0,0.0,7000.0,"Пражская ул., 18, Днепровский р-н"
2996,1.19,1.0,40.0,1.0,4.0,0.0,7500.0,"Радужная ул., Днепровский р-н"
2997,1.22,1.0,70.0,2.0,2.0,0.0,17500.0,"Богатырская ул., 30, Оболонский р-н"
2998,1.19,1.0,54.0,1.0,19.0,1.0,24750.0,"Никольско-Слободская ул., 3б, Днепровский р-н"
2999,2.87,1.0,90.0,2.0,7.0,1.0,23375.0,"Старонаводницкая ул., 6б, Печерский р-н"
3000,2.87,1.0,56.0,1.0,8.0,1.0,13500.0,"Дружбы Народов бульв., 14-16, Печерский р-н"
3002,1.18,1.0,45.0,2.0,10.0,0.0,8000.0,"Булаховского академика ул., 38, Святошинский р-н"
3003,1.74,1.0,90.0,3.0,8.0,0.0,45925.0,"Мирная ул., 2/1, Шевченковский р-н"
3004,1.22,2.0,32.0,1.0,3.0,0.0,8700.0,"Иорданская ул. (Гавро Лайоша), 3, Оболонский р-н"
3005,2.87,1.0,88.0,2.0,3.0,0.0,22000.0,"Василия Тютюнника ул. (Барбюса Анри), 5 В, Печерский р-н"
3006,2.87,1.0,88.0,2.0,4.0,0.0,22000.0,"Василия Тютюнника ул. (Барбюса Анри), 16, Печерский р-н"
3007,1.19,3.0,60.0,1.0,12.0,0.0,16500.0,"Туманяна Ованеса ул., 15А, Днепровский р-н"
3008,1.19,3.0,56.0,1.0,3.0,0.0,15000.0,"Вацлава Гавела бульв. (Лепсе Ивана), 9а, Соломенский р-н"
3010,1.74,1.0,27.0,1.0,14.0,0.0,15000.0,"Победы просп., 5 в, Шевченковский р-н"
3011,1.29,3.0,40.0,1.0,3.0,0.0,8000.0,"Гонгадзе Георгия просп. (Советской Украины), 3а, Подольский р-н"
3012,1.22,1.0,65.0,2.0,5.0,0.0,17000.0,"проспект Оболонский, 36д, Оболонский р-н"
3013,1.53,1.0,45.0,1.0,8.0,0.0,13000.0,"Заболотного академика ул., 15, Голосеевский р-н"
3014,1.12,3.0,85.0,3.0,5.0,0.0,14500.0,"Княжий Затон ул., 14, Дарницкий р-н"
3015,1.74,1.0,50.0,2.0,6.0,0.0,10000.0,"Марка Безручко ул. (Бабушкина), 23а, Шевченковский р-н"
3017,1.19,1.0,55.0,1.0,9.0,1.0,25000.0,"Никольско-Слободская ул., 1, Днепровский р-н"
3018,1.12,1.0,74.0,2.0,4.0,1.0,18000.0,"Ревуцкого , 40 г, Дарницкий р-н"
3019,2.87,1.0,65.0,3.0,4.0,0.0,22000.0,"Шелковичная ул., 48, Печерский р-н"
3020,1.19,3.0,50.0,2.0,8.0,0.0,9000.0,"Игоря Шамо бульв. (Давыдова Алексея), 15, Днепровский р-н"
3021,1.12,3.0,46.0,1.0,3.0,0.0,10000.0,"Урловская ул., 23г, Дарницкий р-н"
3022,1.74,1.0,37.0,1.0,26.0,0.0,19000.0,"Победы просп., 5в, Шевченковский р-н"
3023,1.29,3.0,58.0,2.0,14.0,0.0,11000.0,"Правды просп., 37, Подольский р-н"
3024,1.53,1.0,72.0,3.0,6.0,0.0,13500.0,"Голосеевский просп. (40-летия Октября), 15, Голосеевский р-н"
3025,1.12,3.0,62.0,1.0,4.0,0.0,12500.0,"Срибнокильская ул., 1, Дарницкий р-н"
3026,1.18,1.0,56.0,2.0,4.0,0.0,14000.0,"Доброхотова академика ул., 17, Святошинский р-н"
3027,1.53,1.0,28.0,1.0,10.0,0.0,12500.0,"Васильковская ул., 100а, Голосеевский р-н"
3028,1.74,1.0,47.0,2.0,9.0,0.0,14000.0,"пр.Победы, 12, Шевченковский р-н"
3029,1.74,1.0,51.0,1.0,12.0,1.0,16500.0,"Дегтяревская ул., 25А, Шевченковский р-н"
3031,2.87,1.0,58.0,1.0,16.0,0.0,37125.0,"Леси Украинки бульв., 7 в, Печерский р-н"
3032,1.74,1.0,55.0,2.0,3.0,0.0,19000.0,"Владимирская ул., 18-2, Шевченковский р-н"
3033,1.74,1.0,40.0,2.0,3.0,0.0,13000.0,"Гончара Олеся ул., 47, Шевченковский р-н"
3034,2.87,1.0,48.0,2.0,7.0,0.0,13800.0,"Новогоспитальная ул. (Щорса пер.), 5, Печерский р-н"
3035,1.74,1.0,60.0,2.0,3.0,0.0,22500.0,"Софиевская ул., 16, Шевченковский р-н"
3036,1.53,2.0,60.0,2.0,8.0,0.0,13000.0,"Никольско-Ботаническая ул., 6-8, Голосеевский р-н"
3037,1.74,1.0,60.0,2.0,4.0,0.0,13000.0,"Овручская ул., 13, Шевченковский р-н"
3038,1.74,1.0,46.0,2.0,3.0,0.0,14000.0,"Победы просп., 20, Шевченковский р-н"
3039,1.18,1.0,23.0,1.0,4.0,1.0,7500.0,"Семьи Стешенко ул. (Строкача Тимофея), 9, Святошинский р-н"
3040,1.19,3.0,46.0,2.0,5.0,0.0,7500.0,"Запорожца Петра ул., 14Б, Днепровский р-н"
3041,1.12,3.0,60.0,1.0,18.0,0.0,14000.0,"Княжий Затон ул., Дарницкий р-н"
3042,1.12,3.0,73.0,2.0,11.0,0.0,14000.0,"Бажана Николая просп., 12, Дарницкий р-н"
3043,1.12,1.0,37.0,1.0,9.0,1.0,10000.0,"Харьковское шоссе, 190, Дарницкий р-н"
3044,1.19,3.0,45.0,1.0,3.0,0.0,12000.0,"Регенераторная ул., 4, Днепровский р-н"
